date_and_time,Total,Store Value Card,Token,Trip Card,Tourist Card,Group Ticket,NCMC Card,Paper QR,Mobile QR,Static QR,WhatsApp QR,Paytm QR,PhonePe QR,ONDC-RedBus QR,ONDC-Rapido QR,ONDC-Namma Yatri QR,Singara Chennai Card,SVP QR,Event QR,Integrated QR (CUMTA),Promotional Ride QR,RedBus QR (ONDC),Rapido QR (ONDC),Namma Yatri QR (ONDC),Uber QR (ONDC),Miles & Kilometer QR (ONDC),Miles & Km QR (ONDC)
2025-02-26 11:00:00+00:00,12293.0,1896.0,0.0,0.0,0.0,0.0,4714.0,3140.0,176.0,371.0,769.0,556.0,474.0,82.0,85.0,7.0,,,,,,,,,,,
2025-02-26 12:00:00+00:00,13092.0,1787.0,0.0,0.0,0.0,0.0,5047.0,3397.0,204.0,381.0,934.0,629.0,472.0,96.0,121.0,8.0,,,,,,,,,,,
2025-02-26 13:00:00+00:00,14879.0,1892.0,0.0,0.0,0.0,0.0,6200.0,3623.0,155.0,485.0,1054.0,622.0,600.0,93.0,131.0,8.0,,,,,,,,,,,
2025-02-26 14:00:00+00:00,13018.0,1690.0,0.0,0.0,0.0,0.0,4790.0,3552.0,167.0,421.0,1017.0,607.0,594.0,93.0,70.0,10.0,,,,,,,,,,,
2025-02-26 15:00:00+00:00,11956.0,1549.0,0.0,0.0,0.0,0.0,4473.0,3165.0,192.0,400.0,848.0,632.0,482.0,79.0,106.0,11.0,,,,,,,,,,,
2025-02-26 16:00:00+00:00,15477.0,2284.0,0.0,0.0,0.0,0.0,6319.0,3765.0,265.0,572.0,638.0,677.0,697.0,89.0,143.0,9.0,,,,,,,,,,,
2025-02-26 17:00:00+00:00,24812.0,4042.0,0.0,0.0,0.0,22.0,12258.0,3834.0,328.0,673.0,1509.0,991.0,770.0,155.0,162.0,14.0,,,,,,,,,,,
2025-02-26 18:00:00+00:00,36516.0,6000.0,0.0,0.0,0.0,0.0,18898.0,4459.0,487.0,922.0,2422.0,1498.0,1288.0,207.0,216.0,25.0,,,,,,,,,,,
2025-02-26 19:00:00+00:00,29052.0,4553.0,0.0,0.0,0.0,0.0,14094.0,4041.0,415.0,838.0,2061.0,1374.0,1172.0,214.0,192.0,27.0,,,,,,,,,,,
2025-02-26 20:00:00+00:00,17180.0,2581.0,0.0,0.0,0.0,0.0,7532.0,3115.0,276.0,514.0,1271.0,881.0,726.0,121.0,128.0,3.0,,,,,,,,,,,
2025-02-26 21:00:00+00:00,10465.0,1433.0,0.0,0.0,0.0,0.0,3847.0,2531.0,188.0,395.0,743.0,596.0,527.0,111.0,71.0,10.0,,,,,,,,,,,
2025-02-26 22:00:00+00:00,5504.0,634.0,0.0,0.0,0.0,0.0,1934.0,2160.0,96.0,73.0,214.0,173.0,142.0,28.0,38.0,1.0,,,,,,,,,,,
2025-02-26 23:00:00+00:00,468.0,2.0,0.0,0.0,0.0,0.0,173.0,278.0,0.0,1.0,5.0,6.0,1.0,1.0,1.0,0.0,,,,,,,,,,,
2025-02-27 04:00:00+00:00,1175.0,112.0,0.0,0.0,0.0,0.0,260.0,455.0,39.0,54.0,99.0,67.0,62.0,11.0,12.0,4.0,,,,,,,,,,,
2025-02-27 05:00:00+00:00,3596.0,400.0,0.0,0.0,0.0,0.0,1068.0,1247.0,85.0,113.0,253.0,187.0,199.0,13.0,28.0,2.0,,,,,,,,,,,
2025-02-27 06:00:00+00:00,5739.0,678.0,0.0,0.0,0.0,20.0,2454.0,1388.0,105.0,136.0,336.0,269.0,263.0,56.0,24.0,2.0,,,,,,,,,,,
2025-02-27 07:00:00+00:00,12942.0,1621.0,0.0,0.0,0.0,0.0,7348.0,1844.0,141.0,312.0,660.0,449.0,369.0,89.0,83.0,9.0,,,,,,,,,,,
2025-02-27 08:00:00+00:00,29715.0,4263.0,0.0,0.0,0.0,0.0,17666.0,2971.0,310.0,589.0,1667.0,1057.0,818.0,145.0,159.0,6.0,,,,,,,,,,,
2025-02-27 09:00:00+00:00,40508.0,7177.0,0.0,0.0,0.0,29.0,22404.0,3740.0,475.0,892.0,2386.0,1525.0,1270.0,272.0,195.0,10.0,,,,,,,,,,,
2025-02-27 10:00:00+00:00,20874.0,3709.0,0.0,0.0,0.0,95.0,9954.0,3322.0,250.0,531.0,1291.0,780.0,635.0,131.0,106.0,7.0,,,,,,,,,,,
2025-02-27 11:00:00+00:00,12167.0,1983.0,0.0,0.0,0.0,0.0,4824.0,2985.0,136.0,331.0,744.0,549.0,444.0,69.0,72.0,9.0,,,,,,,,,,,
2025-02-27 12:00:00+00:00,12414.0,1704.0,0.0,0.0,0.0,66.0,4788.0,3264.0,171.0,349.0,844.0,537.0,490.0,85.0,100.0,4.0,,,,,,,,,,,
2025-02-27 13:00:00+00:00,14428.0,1834.0,0.0,0.0,0.0,27.0,6133.0,3440.0,174.0,416.0,1048.0,582.0,527.0,113.0,106.0,11.0,,,,,,,,,,,
2025-02-27 14:00:00+00:00,13208.0,1698.0,0.0,0.0,0.0,48.0,4886.0,3697.0,196.0,421.0,885.0,625.0,500.0,122.0,113.0,8.0,,,,,,,,,,,
2025-02-27 15:00:00+00:00,11921.0,1515.0,0.0,0.0,0.0,48.0,4486.0,3158.0,183.0,404.0,803.0,665.0,452.0,93.0,92.0,8.0,,,,,,,,,,,
2025-02-27 16:00:00+00:00,14663.0,2082.0,0.0,0.0,0.0,0.0,6165.0,3346.0,189.0,496.0,938.0,700.0,505.0,97.0,121.0,8.0,,,,,,,,,,,
2025-02-27 17:00:00+00:00,23691.0,3848.0,0.0,0.0,0.0,0.0,11666.0,3732.0,233.0,584.0,1562.0,951.0,762.0,146.0,149.0,10.0,,,,,,,,,,,
2025-02-27 18:00:00+00:00,35923.0,5676.0,0.0,0.0,0.0,0.0,18938.0,4458.0,440.0,891.0,2255.0,1529.0,1220.0,191.0,209.0,14.0,,,,,,,,,,,
2025-02-27 19:00:00+00:00,30264.0,4621.0,0.0,0.0,0.0,23.0,14985.0,4123.0,444.0,845.0,2221.0,1350.0,1131.0,267.0,156.0,16.0,,,,,,,,,,,
2025-02-27 20:00:00+00:00,18105.0,2699.0,0.0,0.0,0.0,0.0,7952.0,3165.0,274.0,565.0,1400.0,966.0,769.0,127.0,132.0,9.0,,,,,,,,,,,
2025-02-27 21:00:00+00:00,8112.0,1459.0,0.0,0.0,0.0,32.0,1701.0,2258.0,183.0,342.0,840.0,651.0,472.0,79.0,65.0,4.0,,,,,,,,,,,
2025-02-27 22:00:00+00:00,3785.0,641.0,0.0,0.0,0.0,0.0,0.0,2238.0,89.0,128.0,256.0,192.0,142.0,43.0,39.0,10.0,,,,,,,,,,,
2025-02-27 23:00:00+00:00,431.0,0.0,0.0,0.0,0.0,0.0,0.0,411.0,4.0,0.0,1.0,10.0,3.0,1.0,0.0,0.0,,,,,,,,,,,
2025-02-28 01:00:00+00:00,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
2025-02-28 02:00:00+00:00,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
2025-02-28 04:00:00+00:00,809.0,66.0,0.0,0.0,0.0,0.0,207.0,316.0,27.0,29.0,61.0,53.0,42.0,7.0,0.0,1.0,,,,,,,,,,,
2025-02-28 05:00:00+00:00,3440.0,378.0,0.0,0.0,0.0,22.0,1042.0,1156.0,62.0,86.0,257.0,211.0,177.0,23.0,23.0,1.0,,,,,,,,,,,
2025-02-28 06:00:00+00:00,6264.0,712.0,0.0,0.0,0.0,0.0,2546.0,1633.0,130.0,166.0,388.0,288.0,283.0,65.0,36.0,7.0,,,,,,,,,,,
2025-02-28 07:00:00+00:00,13303.0,1645.0,0.0,0.0,0.0,0.0,7529.0,1986.0,144.0,314.0,711.0,478.0,335.0,77.0,62.0,5.0,,,,,,,,,,,
2025-02-28 08:00:00+00:00,30685.0,4334.0,0.0,0.0,0.0,0.0,17953.0,3285.0,330.0,594.0,1752.0,1110.0,914.0,162.0,184.0,8.0,,,,,,,,,,,
2025-02-28 09:00:00+00:00,41575.0,7289.0,22.0,0.0,0.0,0.0,22942.0,3962.0,450.0,831.0,2578.0,1592.0,1301.0,252.0,209.0,18.0,,,,,,,,,,,
2025-02-28 10:00:00+00:00,20052.0,3422.0,4.0,0.0,0.0,66.0,9602.0,3456.0,231.0,483.0,1121.0,762.0,627.0,110.0,95.0,13.0,,,,,,,,,,,
2025-02-28 11:00:00+00:00,12883.0,1956.0,14.0,0.0,0.0,0.0,4890.0,3531.0,136.0,391.0,678.0,550.0,531.0,73.0,106.0,9.0,,,,,,,,,,,
2025-02-28 12:00:00+00:00,13581.0,1786.0,9.0,0.0,0.0,66.0,5190.0,3927.0,144.0,389.0,599.0,641.0,606.0,87.0,111.0,15.0,,,,,,,,,,,
2025-02-28 13:00:00+00:00,14920.0,1854.0,0.0,0.0,0.0,0.0,5968.0,3786.0,204.0,504.0,1066.0,673.0,597.0,111.0,130.0,13.0,,,,,,,,,,,
2025-02-28 14:00:00+00:00,13824.0,1754.0,10.0,0.0,0.0,0.0,4996.0,3879.0,236.0,466.0,1009.0,674.0,550.0,118.0,115.0,3.0,,,,,,,,,,,
2025-02-28 15:00:00+00:00,13630.0,1753.0,2.0,0.0,0.0,0.0,5001.0,3558.0,226.0,456.0,1056.0,757.0,596.0,86.0,112.0,14.0,,,,,,,,,,,
2025-02-28 16:00:00+00:00,15967.0,2291.0,0.0,0.0,0.0,0.0,6419.0,3781.0,226.0,500.0,1150.0,749.0,613.0,97.0,102.0,12.0,,,,,,,,,,,
2025-02-28 17:00:00+00:00,24667.0,3865.0,0.0,0.0,0.0,0.0,11636.0,4127.0,319.0,703.0,1767.0,1055.0,856.0,130.0,146.0,12.0,,,,,,,,,,,
2025-02-28 18:00:00+00:00,36376.0,5605.0,7.0,0.0,0.0,0.0,18131.0,4809.0,521.0,1052.0,2588.0,1627.0,1392.0,274.0,273.0,17.0,,,,,,,,,,,
2025-02-28 19:00:00+00:00,31474.0,4666.0,9.0,0.0,0.0,0.0,14519.0,4650.0,529.0,914.0,2558.0,1686.0,1396.0,227.0,227.0,19.0,,,,,,,,,,,
2025-02-28 20:00:00+00:00,20828.0,2916.0,6.0,0.0,0.0,0.0,8470.0,3811.0,360.0,707.0,1872.0,1246.0,1009.0,200.0,177.0,15.0,,,,,,,,,,,
2025-02-28 21:00:00+00:00,12876.0,1722.0,0.0,0.0,0.0,0.0,4746.0,2861.0,289.0,450.0,1095.0,819.0,642.0,126.0,97.0,2.0,,,,,,,,,,,
2025-02-28 22:00:00+00:00,6826.0,767.0,2.0,0.0,0.0,0.0,2369.0,2665.0,106.0,128.0,277.0,230.0,163.0,70.0,38.0,1.0,,,,,,,,,,,
2025-02-28 23:00:00+00:00,349.0,1.0,0.0,0.0,0.0,0.0,0.0,334.0,2.0,0.0,3.0,5.0,1.0,2.0,1.0,0.0,,,,,,,,,,,
2025-03-01 04:00:00+00:00,1157.0,106.0,0.0,0.0,0.0,0.0,204.0,453.0,49.0,73.0,122.0,79.0,58.0,6.0,4.0,2.0,,,,,,,,,,,
2025-03-01 05:00:00+00:00,3827.0,394.0,0.0,0.0,0.0,0.0,1033.0,1352.0,85.0,125.0,307.0,276.0,203.0,30.0,13.0,3.0,,,,,,,,,,,
2025-03-01 06:00:00+00:00,5624.0,591.0,0.0,0.0,0.0,0.0,1858.0,1745.0,100.0,169.0,424.0,325.0,323.0,45.0,36.0,2.0,,,,,,,,,,,
2025-03-01 07:00:00+00:00,9813.0,1143.0,0.0,0.0,0.0,0.0,4229.0,2355.0,149.0,315.0,612.0,461.0,398.0,75.0,56.0,9.0,,,,,,,,,,,
2025-03-01 08:00:00+00:00,19746.0,2446.0,0.0,0.0,0.0,0.0,10182.0,3241.0,271.0,486.0,1280.0,866.0,698.0,127.0,116.0,7.0,,,,,,,,,,,
2025-03-01 09:00:00+00:00,26757.0,3901.0,0.0,0.0,0.0,0.0,13554.0,3961.0,351.0,721.0,1780.0,1060.0,1011.0,154.0,193.0,8.0,,,,,,,,,,,
2025-03-01 10:00:00+00:00,16862.0,2401.0,0.0,0.0,0.0,0.0,6720.0,3976.0,316.0,533.0,1242.0,730.0,702.0,108.0,94.0,15.0,,,,,,,,,,,
2025-03-01 11:00:00+00:00,13510.0,1829.0,0.0,0.0,0.0,0.0,4135.0,4033.0,265.0,498.0,1113.0,753.0,637.0,75.0,145.0,9.0,,,,,,,,,,,
2025-03-01 12:00:00+00:00,15619.0,1541.0,0.0,0.0,0.0,0.0,4107.0,4441.0,298.0,591.0,1175.0,807.0,664.0,102.0,127.0,10.0,,,,,,,,,,,
2025-03-01 13:00:00+00:00,15126.0,1734.0,0.0,0.0,0.0,0.0,4884.0,4341.0,408.0,593.0,1360.0,852.0,675.0,117.0,132.0,11.0,,,,,,,,,,,
2025-03-01 14:00:00+00:00,16041.0,1877.0,0.0,0.0,0.0,0.0,4918.0,4753.0,357.0,718.0,1452.0,971.0,714.0,109.0,150.0,10.0,,,,,,,,,,,
2025-03-01 15:00:00+00:00,15150.0,1676.0,0.0,0.0,0.0,0.0,4556.0,4342.0,378.0,656.0,1493.0,982.0,775.0,121.0,147.0,8.0,,,,,,,,,,,
2025-03-01 16:00:00+00:00,17392.0,2023.0,0.0,0.0,0.0,0.0,5486.0,4731.0,385.0,738.0,1775.0,1024.0,845.0,169.0,165.0,19.0,,,,,,,,,,,
2025-03-01 17:00:00+00:00,21044.0,2709.0,0.0,0.0,0.0,0.0,7438.0,5010.0,421.0,872.0,1850.0,1266.0,1032.0,193.0,196.0,17.0,,,,,,,,,,,
2025-03-01 18:00:00+00:00,27210.0,3428.0,0.0,0.0,0.0,0.0,10514.0,6380.0,504.0,1115.0,1637.0,1669.0,1404.0,237.0,257.0,20.0,,,,,,,,,,,
2025-03-01 19:00:00+00:00,23484.0,2769.0,0.0,0.0,0.0,0.0,8348.0,6090.0,575.0,1240.0,828.0,1665.0,1415.0,217.0,292.0,17.0,,,,,,,,,,,
2025-03-01 20:00:00+00:00,17514.0,2057.0,0.0,0.0,0.0,0.0,5571.0,4909.0,401.0,754.0,1324.0,1133.0,989.0,161.0,188.0,13.0,,,,,,,,,,,
2025-03-01 21:00:00+00:00,13443.0,1530.0,0.0,0.0,0.0,0.0,3746.0,4120.0,374.0,550.0,1178.0,928.0,732.0,143.0,125.0,7.0,,,,,,,,,,,
2025-03-01 22:00:00+00:00,8071.0,728.0,0.0,0.0,0.0,0.0,2123.0,3031.0,250.0,360.0,750.0,267.0,413.0,44.0,85.0,7.0,,,,,,,,,,,
2025-03-01 23:00:00+00:00,594.0,1.0,0.0,0.0,0.0,0.0,165.0,397.0,8.0,2.0,9.0,2.0,3.0,0.0,7.0,0.0,,,,,,,,,,,
2025-03-02 00:00:00+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
2025-03-02 04:00:00+00:00,1034.0,85.0,0.0,0.0,0.0,0.0,188.0,499.0,19.0,43.0,72.0,67.0,49.0,7.0,5.0,0.0,,,,,,,,,,,
2025-03-02 05:00:00+00:00,3544.0,339.0,0.0,0.0,0.0,0.0,770.0,1534.0,70.0,125.0,256.0,231.0,171.0,21.0,22.0,4.0,,,,,,,,,,,
2025-03-02 06:00:00+00:00,5313.0,520.0,0.0,0.0,0.0,0.0,1322.0,2071.0,103.0,183.0,388.0,302.0,333.0,56.0,24.0,5.0,,,,,,,,,,,
2025-03-02 07:00:00+00:00,6497.0,615.0,0.0,0.0,0.0,0.0,1734.0,2519.0,136.0,217.0,547.0,327.0,315.0,32.0,41.0,8.0,,,,,,,,,,,
2025-03-02 08:00:00+00:00,8598.0,814.0,0.0,0.0,0.0,0.0,2504.0,2988.0,189.0,314.0,735.0,467.0,453.0,63.0,61.0,7.0,,,,,,,,,,,
2025-03-02 09:00:00+00:00,9571.0,967.0,0.0,0.0,0.0,0.0,2727.0,3379.0,200.0,359.0,758.0,549.0,465.0,86.0,71.0,6.0,,,,,,,,,,,
2025-03-02 10:00:00+00:00,10677.0,1111.0,0.0,0.0,0.0,0.0,2543.0,3854.0,218.0,459.0,1095.0,627.0,590.0,90.0,66.0,17.0,,,,,,,,,,,
2025-03-02 11:00:00+00:00,11186.0,1070.0,0.0,0.0,0.0,0.0,2341.0,4293.0,267.0,565.0,1136.0,658.0,606.0,122.0,108.0,11.0,,,,,,,,,,,
2025-03-02 12:00:00+00:00,11026.0,1014.0,0.0,0.0,0.0,0.0,2392.0,4121.0,288.0,546.0,1041.0,717.0,668.0,134.0,93.0,8.0,,,,,,,,,,,
2025-03-02 13:00:00+00:00,11435.0,1024.0,0.0,0.0,0.0,0.0,2397.0,4373.0,307.0,599.0,1085.0,825.0,588.0,88.0,132.0,11.0,,,,,,,,,,,
2025-03-02 14:00:00+00:00,12124.0,1079.0,0.0,0.0,0.0,0.0,2393.0,4722.0,288.0,539.0,1262.0,801.0,760.0,124.0,134.0,14.0,,,,,,,,,,,
2025-03-02 15:00:00+00:00,11467.0,963.0,0.0,0.0,0.0,0.0,2179.0,4287.0,303.0,585.0,1296.0,877.0,714.0,119.0,126.0,10.0,,,,,,,,,,,
2025-03-02 16:00:00+00:00,11763.0,970.0,0.0,0.0,0.0,0.0,2419.0,4150.0,373.0,630.0,1296.0,868.0,799.0,126.0,107.0,16.0,,,,,,,,,,,
2025-03-02 17:00:00+00:00,12537.0,1116.0,0.0,0.0,0.0,0.0,2609.0,4489.0,296.0,642.0,1309.0,970.0,822.0,137.0,130.0,8.0,,,,,,,,,,,
2025-03-02 18:00:00+00:00,15233.0,1427.0,0.0,0.0,0.0,0.0,3237.0,5344.0,422.0,758.0,1702.0,1118.0,885.0,135.0,178.0,16.0,,,,,,,,,,,
2025-03-02 19:00:00+00:00,13920.0,1257.0,0.0,0.0,0.0,0.0,3105.0,4624.0,364.0,762.0,1516.0,1116.0,834.0,163.0,155.0,8.0,,,,,,,,,,,
2025-03-02 20:00:00+00:00,12202.0,1194.0,0.0,0.0,0.0,0.0,2711.0,4201.0,360.0,589.0,1292.0,868.0,723.0,123.0,110.0,18.0,,,,,,,,,,,
2025-03-02 21:00:00+00:00,10927.0,1048.0,0.0,0.0,0.0,0.0,2410.0,3694.0,301.0,484.0,1206.0,812.0,730.0,99.0,125.0,10.0,,,,,,,,,,,
2025-03-02 22:00:00+00:00,6796.0,595.0,0.0,0.0,0.0,0.0,1611.0,3383.0,127.0,215.0,302.0,251.0,189.0,49.0,61.0,6.0,,,,,,,,,,,
2025-03-02 23:00:00+00:00,681.0,3.0,0.0,0.0,0.0,0.0,151.0,490.0,6.0,2.0,9.0,10.0,3.0,5.0,0.0,0.0,,,,,,,,,,,
2025-03-03 04:00:00+00:00,1191.0,108.0,0.0,0.0,0.0,0.0,285.0,394.0,48.0,55.0,118.0,86.0,70.0,24.0,1.0,0.0,,,,,,,,,,,
2025-03-03 05:00:00+00:00,4483.0,478.0,0.0,0.0,0.0,0.0,1248.0,1350.0,125.0,218.0,355.0,307.0,310.0,52.0,32.0,3.0,,,,,,,,,,,
2025-03-03 06:00:00+00:00,7214.0,813.0,0.0,0.0,0.0,0.0,2756.0,1619.0,158.0,284.0,607.0,445.0,410.0,69.0,40.0,5.0,,,,,,,,,,,
2025-03-03 07:00:00+00:00,14958.0,1704.0,0.0,0.0,0.0,0.0,7613.0,2470.0,227.0,387.0,1011.0,732.0,608.0,98.0,81.0,6.0,,,,,,,,,,,
2025-03-03 08:00:00+00:00,32619.0,4262.0,30.0,0.0,0.0,0.0,18382.0,3664.0,439.0,821.0,2145.0,1411.0,1034.0,174.0,169.0,25.0,,,,,,,,,,,
2025-03-03 09:00:00+00:00,42215.0,6845.0,88.0,0.0,0.0,0.0,22854.0,4316.0,542.0,1039.0,2678.0,1754.0,1471.0,247.0,234.0,11.0,,,,,,,,,,,
2025-03-03 10:00:00+00:00,22240.0,3627.0,13.0,0.0,0.0,0.0,10091.0,4024.0,272.0,629.0,1382.0,1009.0,877.0,126.0,119.0,10.0,,,,,,,,,,,
2025-03-03 11:00:00+00:00,13693.0,2009.0,0.0,0.0,0.0,0.0,5119.0,3658.0,182.0,414.0,901.0,651.0,522.0,88.0,117.0,10.0,,,,,,,,,,,
2025-03-03 12:00:00+00:00,14422.0,1805.0,0.0,0.0,0.0,0.0,5619.0,3913.0,190.0,446.0,993.0,711.0,533.0,89.0,104.0,8.0,,,,,,,,,,,
2025-03-03 13:00:00+00:00,16219.0,1913.0,0.0,0.0,0.0,0.0,6847.0,4027.0,184.0,481.0,1055.0,738.0,681.0,120.0,143.0,16.0,,,,,,,,,,,
2025-03-03 14:00:00+00:00,13892.0,1663.0,0.0,0.0,0.0,0.0,5096.0,4057.0,206.0,480.0,969.0,628.0,572.0,86.0,117.0,9.0,,,,,,,,,,,
2025-03-03 15:00:00+00:00,12231.0,1470.0,0.0,0.0,0.0,0.0,4466.0,3446.0,179.0,444.0,917.0,631.0,460.0,80.0,119.0,7.0,,,,,,,,,,,
2025-03-03 16:00:00+00:00,16080.0,2132.0,0.0,0.0,0.0,0.0,6897.0,3582.0,213.0,566.0,1101.0,732.0,619.0,101.0,111.0,9.0,,,,,,,,,,,
2025-03-03 17:00:00+00:00,25064.0,3845.0,0.0,0.0,0.0,0.0,12445.0,4007.0,291.0,678.0,1585.0,1004.0,852.0,114.0,157.0,22.0,,,,,,,,,,,
2025-03-03 18:00:00+00:00,36013.0,5491.0,0.0,0.0,0.0,0.0,18382.0,4843.0,493.0,1007.0,2359.0,1549.0,1311.0,219.0,236.0,14.0,,,,,,,,,,,
2025-03-03 19:00:00+00:00,29448.0,4278.0,0.0,0.0,0.0,0.0,14364.0,4224.0,399.0,811.0,2208.0,1509.0,1153.0,187.0,225.0,10.0,,,,,,,,,,,
2025-03-03 20:00:00+00:00,17791.0,2480.0,0.0,0.0,0.0,0.0,7583.0,3630.0,310.0,550.0,1344.0,907.0,690.0,123.0,132.0,7.0,,,,,,,,,,,
2025-03-03 21:00:00+00:00,10908.0,1387.0,0.0,0.0,0.0,0.0,3864.0,2880.0,172.0,355.0,878.0,684.0,505.0,82.0,78.0,7.0,,,,,,,,,,,
2025-03-03 22:00:00+00:00,5439.0,585.0,0.0,0.0,0.0,0.0,1878.0,2240.0,73.0,111.0,195.0,154.0,127.0,36.0,28.0,3.0,,,,,,,,,,,
2025-03-03 23:00:00+00:00,456.0,0.0,0.0,0.0,0.0,0.0,152.0,283.0,3.0,2.0,2.0,10.0,3.0,0.0,1.0,0.0,,,,,,,,,,,
2025-03-04 04:00:00+00:00,1181.0,92.0,0.0,0.0,0.0,0.0,275.0,409.0,40.0,56.0,118.0,103.0,76.0,7.0,3.0,0.0,,,,,,,,,,,
2025-03-04 05:00:00+00:00,3581.0,361.0,0.0,0.0,0.0,0.0,1061.0,1212.0,52.0,135.0,301.0,203.0,181.0,41.0,25.0,6.0,,,,,,,,,,,
2025-03-04 06:00:00+00:00,5905.0,600.0,0.0,0.0,0.0,0.0,2653.0,1360.0,36.0,163.0,408.0,309.0,291.0,50.0,28.0,1.0,,,,,,,,,,,
2025-03-04 07:00:00+00:00,13907.0,1550.0,0.0,0.0,0.0,0.0,7837.0,2122.0,103.0,308.0,781.0,559.0,456.0,98.0,77.0,7.0,,,,,,,,,,,
2025-03-04 08:00:00+00:00,32564.0,4302.0,0.0,0.0,0.0,0.0,19302.0,3220.0,349.0,695.0,1965.0,1324.0,990.0,165.0,195.0,11.0,,,,,,,,,,,
2025-03-04 09:00:00+00:00,44015.0,7176.0,0.0,0.0,0.0,0.0,24738.0,4149.0,551.0,1026.0,2630.0,1760.0,1345.0,256.0,227.0,16.0,,,,,,,,,,,
2025-03-04 10:00:00+00:00,21486.0,3488.0,0.0,0.0,0.0,0.0,10442.0,3575.0,272.0,549.0,1384.0,802.0,705.0,103.0,108.0,8.0,,,,,,,,,,,
2025-03-04 11:00:00+00:00,12359.0,1844.0,0.0,0.0,0.0,0.0,4883.0,3191.0,143.0,357.0,776.0,537.0,435.0,77.0,83.0,13.0,,,,,,,,,,,
2025-03-04 12:00:00+00:00,13831.0,1808.0,0.0,0.0,0.0,0.0,5799.0,3526.0,154.0,429.0,832.0,572.0,517.0,90.0,89.0,6.0,,,,,,,,,,,
2025-03-04 13:00:00+00:00,15146.0,1846.0,0.0,0.0,0.0,0.0,6695.0,3658.0,126.0,429.0,984.0,603.0,594.0,95.0,98.0,7.0,,,,,,,,,,,
2025-03-04 14:00:00+00:00,13252.0,1558.0,0.0,0.0,0.0,0.0,5021.0,3730.0,163.0,462.0,877.0,609.0,582.0,104.0,129.0,1.0,,,,,,,,,,,
2025-03-04 15:00:00+00:00,11420.0,1447.0,0.0,0.0,0.0,0.0,4608.0,2881.0,153.0,361.0,809.0,538.0,431.0,93.0,90.0,0.0,,,,,,,,,,,
2025-03-04 16:00:00+00:00,15945.0,2093.0,0.0,0.0,0.0,0.0,7291.0,3449.0,196.0,451.0,1075.0,628.0,528.0,79.0,123.0,8.0,,,,,,,,,,,
2025-03-04 17:00:00+00:00,25485.0,3861.0,241.0,0.0,0.0,0.0,13335.0,3259.0,312.0,722.0,1593.0,986.0,855.0,114.0,146.0,7.0,,,,,,,,,,,
2025-03-04 18:00:00+00:00,36863.0,5363.0,1008.0,0.0,0.0,0.0,20125.0,3168.0,400.0,973.0,2449.0,1538.0,1243.0,212.0,266.0,18.0,,,,,,,,,,,
2025-03-04 19:00:00+00:00,30331.0,4366.0,436.0,0.0,0.0,0.0,15630.0,3515.0,454.0,770.0,2111.0,1427.0,1133.0,195.0,200.0,25.0,,,,,,,,,,,
2025-03-04 20:00:00+00:00,17630.0,2445.0,2.0,0.0,0.0,0.0,8171.0,3007.0,233.0,497.0,1315.0,882.0,762.0,148.0,102.0,11.0,,,,,,,,,,,
2025-03-04 21:00:00+00:00,9559.0,1262.0,1.0,0.0,0.0,0.0,3724.0,2219.0,199.0,269.0,748.0,546.0,418.0,101.0,59.0,3.0,,,,,,,,,,,
2025-03-04 22:00:00+00:00,5137.0,540.0,0.0,0.0,0.0,0.0,1836.0,2035.0,64.0,87.0,222.0,164.0,124.0,23.0,32.0,6.0,,,,,,,,,,,
2025-03-04 23:00:00+00:00,368.0,0.0,0.0,0.0,0.0,0.0,132.0,228.0,1.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,,,,,,,,,,,
2025-03-05 04:00:00+00:00,942.0,93.0,0.0,0.0,0.0,0.0,221.0,350.0,23.0,46.0,76.0,55.0,60.0,14.0,3.0,0.0,,,,,,,,,,,
2025-03-05 05:00:00+00:00,3295.0,335.0,0.0,0.0,0.0,0.0,1067.0,1093.0,55.0,93.0,238.0,195.0,164.0,36.0,15.0,0.0,,,,,,,,,,,
2025-03-05 06:00:00+00:00,5748.0,628.0,0.0,0.0,0.0,0.0,2570.0,1340.0,67.0,169.0,351.0,271.0,268.0,58.0,19.0,2.0,,,,,,,,,,,
2025-03-05 07:00:00+00:00,13214.0,1473.0,0.0,0.0,0.0,0.0,7674.0,1809.0,161.0,292.0,700.0,520.0,402.0,83.0,71.0,7.0,,,,,,,,,,,
2025-03-05 08:00:00+00:00,32056.0,4169.0,0.0,0.0,0.0,0.0,19455.0,3093.0,343.0,662.0,1824.0,1185.0,917.0,173.0,165.0,11.0,,,,,,,,,,,
2025-03-05 09:00:00+00:00,41951.0,6653.0,0.0,0.0,0.0,0.0,24264.0,3847.0,149.0,953.0,2579.0,1622.0,1372.0,242.0,210.0,18.0,,,,,,,,,,,
