Date,Line,Station,Total,Store Value Card,Token,Trip Card,Tourist Card,Group Ticket,NCMC Card,Paper QR,Mobile QR,Static QR,WhatsApp QR,Paytm QR,PhonePe QR,ONDC-RedBus QR,ONDC-Rapido QR,ONDC-Namma Yatri QR,Singara Chennai Card,SVP QR,Event QR,Integrated QR (CUMTA),Promotional Ride QR,RedBus QR (ONDC),Rapido QR (ONDC),Namma Yatri QR (ONDC),Uber QR (ONDC),Miles & Kilometer QR (ONDC),Miles & Km QR (ONDC)
2025-09-06,2,CENTRAL  METRO,25444,389,,,,,,9255,513,1097,1806,1512,1169,,,,7523.0,30.0,0.0,0.0,0.0,148.0,1251.0,25.0,696.0,0.0,
2025-09-06,2,EGMORE,6528,103,,,,,,2565,122,223,426,336,311,,,,1899.0,6.0,0.0,0.0,0.0,37.0,320.0,3.0,138.0,0.0,
2025-09-06,2,NEHRU PARK,3151,44,,,,,,756,57,102,235,218,108,,,,1307.0,3.0,0.0,0.0,0.0,18.0,201.0,4.0,93.0,0.0,
2025-09-06,2,KILPAUK,2739,36,,,,,,715,26,95,195,117,120,,,,1139.0,1.0,0.0,0.0,0.0,11.0,181.0,2.0,93.0,0.0,
2025-09-06,2,PACHAIAPPA S COLLEGE,2708,39,,,,,,711,35,68,132,106,81,,,,1240.0,8.0,0.0,0.0,0.0,8.0,143.0,0.0,122.0,0.0,
2025-09-06,2,SHENOY NAGAR,2828,44,,,,,,711,37,83,188,101,103,,,,1230.0,3.0,0.0,0.0,0.0,13.0,186.0,0.0,118.0,0.0,
2025-09-06,2,ANNA NAGAR EAST,6276,80,,,,,,1257,114,182,491,307,232,,,,2879.0,14.0,0.0,0.0,0.0,58.0,448.0,0.0,182.0,0.0,
2025-09-06,2,ANNA NAGAR TOWER,5344,95,,,,,,1262,108,179,395,275,202,,,,2208.0,10.0,0.0,0.0,0.0,52.0,326.0,1.0,187.0,0.0,
2025-09-06,2,THIRUMANGALAM,14280,275,,,,,,3480,361,497,1207,827,548,,,,5489.0,21.0,0.0,0.0,0.0,98.0,906.0,5.0,490.0,0.0,
2025-09-06,2,KOYAMBEDU,12235,190,,,,,,4061,217,545,961,721,624,,,,3599.0,7.0,0.0,1.0,0.0,144.0,852.0,2.0,291.0,0.0,
2025-09-06,2,CMBT,6929,113,,,,,,2667,105,203,445,345,270,,,,2277.0,6.0,0.0,0.0,0.0,34.0,318.0,2.0,121.0,0.0,
2025-09-06,2,ARUMBAKKAM,4940,44,,,,,,1055,60,155,413,302,240,,,,1581.0,6.0,0.0,0.0,0.0,55.0,521.0,0.0,480.0,0.0,
2025-09-06,2,VADAPALANI,14756,232,,,,,,3540,332,737,1489,978,722,,,,4413.0,14.0,0.0,0.0,0.0,151.0,1394.0,3.0,731.0,0.0,
2025-09-06,2,ASHOK NAGAR,7353,124,,,,,,1824,106,293,523,307,328,,,,2948.0,7.0,0.0,0.0,0.0,34.0,511.0,1.0,299.0,0.0,
2025-09-06,2,EKKATTUTHANGAL,5104,41,,,,,,948,99,208,474,341,237,,,,2093.0,1.0,0.0,0.0,0.0,65.0,357.0,3.0,212.0,0.0,
2025-09-06,2,ALANDUR,9444,184,,,,,,2338,190,506,804,453,345,,,,3679.0,6.0,0.0,0.0,0.0,79.0,552.0,1.0,230.0,0.0,
2025-09-06,2,St. THOMAS MOUNT,6637,127,,,,,,1549,261,291,616,412,328,,,,2253.0,5.0,0.0,0.0,0.0,72.0,447.0,10.0,214.0,0.0,
2025-09-07,2,CENTRAL  METRO,21386,284,,,,,,9529,476,1154,1837,1482,1277,,,,3406.0,10.0,0.0,0.0,0.0,156.0,1226.0,23.0,466.0,0.0,
2025-09-07,2,EGMORE,5736,65,,,,,,2593,140,201,446,424,350,,,,949.0,2.0,0.0,1.0,0.0,54.0,341.0,2.0,138.0,0.0,
2025-09-07,2,NEHRU PARK,2127,36,,,,,,651,51,95,189,148,109,,,,605.0,4.0,0.0,0.0,0.0,22.0,145.0,0.0,66.0,0.0,
2025-09-07,2,KILPAUK,1547,20,,,,,,493,28,52,140,68,83,,,,476.0,2.0,0.0,0.0,0.0,12.0,134.0,0.0,32.0,0.0,
2025-09-07,2,PACHAIAPPA S COLLEGE,1600,37,,,,,,543,24,38,109,69,55,,,,581.0,0.0,0.0,0.0,0.0,6.0,97.0,1.0,30.0,0.0,
2025-09-07,2,SHENOY NAGAR,1971,45,,,,,,642,23,80,127,118,105,,,,601.0,2.0,0.0,0.0,0.0,18.0,123.0,0.0,73.0,0.0,
2025-09-07,2,ANNA NAGAR EAST,4014,70,,,,,,1141,71,144,380,244,174,,,,1327.0,3.0,0.0,0.0,0.0,26.0,295.0,2.0,112.0,0.0,
2025-09-07,2,ANNA NAGAR TOWER,3745,75,,,,,,1108,71,132,305,244,129,,,,1243.0,5.0,0.0,0.0,0.0,32.0,280.0,1.0,104.0,0.0,
2025-09-07,2,THIRUMANGALAM,10234,200,,,,,,3264,281,427,1010,731,476,,,,2659.0,16.0,0.0,0.0,0.0,84.0,713.0,7.0,287.0,0.0,
2025-09-07,2,KOYAMBEDU,10340,154,,,,,,4068,252,478,1010,794,590,,,,1756.0,1.0,0.0,0.0,0.0,173.0,810.0,3.0,233.0,0.0,
2025-09-07,2,CMBT,6501,97,,,,,,3107,118,205,438,416,308,,,,1264.0,2.0,0.0,0.0,0.0,69.0,326.0,1.0,126.0,0.0,
2025-09-07,2,ARUMBAKKAM,3595,21,,,,,,1185,67,129,315,318,289,,,,738.0,1.0,0.0,0.0,0.0,39.0,348.0,3.0,126.0,0.0,
2025-09-07,2,VADAPALANI,11808,199,,,,,,3486,269,646,1325,894,581,,,,2563.0,10.0,0.0,1.0,0.0,129.0,1140.0,6.0,487.0,0.0,
2025-09-07,2,ASHOK NAGAR,5153,120,,,,,,1668,118,221,464,278,230,,,,1418.0,3.0,0.0,0.0,0.0,41.0,404.0,0.0,145.0,0.0,
2025-09-07,2,EKKATTUTHANGAL,3151,31,,,,,,805,73,141,334,298,217,,,,802.0,2.0,0.0,0.0,0.0,35.0,276.0,6.0,108.0,0.0,
2025-09-07,2,ALANDUR,6614,150,,,,,,2244,155,361,688,333,278,,,,1670.0,4.0,0.0,0.0,0.0,79.0,413.0,3.0,157.0,0.0,
2025-09-07,2,St. THOMAS MOUNT,4889,97,,,,,,1416,156,240,499,423,283,,,,1036.0,3.0,0.0,0.0,0.0,70.0,460.0,5.0,147.0,0.0,
2025-09-08,2,CENTRAL  METRO,32794,380,,,,,,8939,611,1349,2562,1903,1617,,,,12056.0,54.0,0.0,2.0,0.0,170.0,1657.0,12.0,1383.0,0.0,
2025-09-08,2,EGMORE,7541,107,,,,,,2597,108,284,529,420,372,,,,2455.0,7.0,0.0,0.0,0.0,60.0,344.0,3.0,208.0,0.0,
2025-09-08,2,NEHRU PARK,3100,40,,,,,,631,46,104,168,130,111,,,,1553.0,6.0,0.0,1.0,0.0,15.0,146.0,2.0,135.0,0.0,
2025-09-08,2,KILPAUK,3234,37,,,,,,668,33,69,201,103,108,,,,1681.0,7.0,0.0,0.0,0.0,10.0,175.0,3.0,118.0,0.0,
2025-09-08,2,PACHAIAPPA S COLLEGE,3406,34,,,,,,652,30,74,142,112,81,,,,1846.0,8.0,0.0,0.0,0.0,10.0,224.0,0.0,173.0,0.0,
2025-09-08,2,SHENOY NAGAR,3656,38,,,,,,633,48,96,125,94,89,,,,2147.0,10.0,0.0,0.0,0.0,15.0,218.0,0.0,126.0,0.0,
2025-09-08,2,ANNA NAGAR EAST,7071,92,,,,,,1110,80,156,393,274,213,,,,4040.0,11.0,0.0,0.0,0.0,30.0,372.0,3.0,253.0,0.0,
2025-09-08,2,ANNA NAGAR TOWER,6524,84,,,,,,1032,61,145,302,254,169,,,,3822.0,14.0,0.0,1.0,0.0,31.0,295.0,1.0,276.0,0.0,
2025-09-08,2,THIRUMANGALAM,17208,305,,,,,,2792,251,449,1048,776,507,,,,9426.0,34.0,0.0,0.0,0.0,92.0,722.0,5.0,721.0,0.0,
2025-09-08,2,KOYAMBEDU,16772,155,,,,,,4310,240,578,1133,934,756,,,,6787.0,11.0,0.0,0.0,0.0,165.0,1043.0,5.0,601.0,0.0,
2025-09-08,2,CMBT,8611,88,,,,,,2754,130,261,527,419,371,,,,3258.0,4.0,0.0,0.0,0.0,61.0,435.0,2.0,267.0,0.0,
2025-09-08,2,ARUMBAKKAM,5514,46,,,,,,945,70,131,327,275,204,,,,2479.0,9.0,0.0,0.0,0.0,23.0,405.0,0.0,572.0,0.0,
2025-09-08,2,VADAPALANI,14242,192,,,,,,2846,152,470,964,662,467,,,,6434.0,15.0,0.0,1.0,0.0,104.0,1062.0,1.0,827.0,0.0,
2025-09-08,2,ASHOK NAGAR,8609,140,,,,,,1681,96,199,495,296,289,,,,4569.0,14.0,0.0,0.0,0.0,30.0,413.0,0.0,330.0,0.0,
2025-09-08,2,EKKATTUTHANGAL,9079,94,,,,,,953,119,236,527,426,277,,,,5447.0,24.0,0.0,1.0,0.0,60.0,426.0,1.0,441.0,0.0,
2025-09-08,2,ALANDUR,12634,212,,,,,,1828,197,402,806,441,318,,,,7308.0,28.0,0.0,1.0,0.0,65.0,549.0,2.0,383.0,0.0,
2025-09-08,2,St. THOMAS MOUNT,7650,107,,,,,,1127,127,224,563,379,276,,,,3957.0,17.0,0.0,0.0,0.0,63.0,453.0,1.0,314.0,0.0,
2025-09-09,2,CENTRAL  METRO,30453,363,,,,,,8284,396,1039,1867,1523,1232,,,,12848.0,62.0,0.0,2.0,0.0,138.0,1423.0,9.0,1267.0,,0.0
2025-09-09,2,EGMORE,7041,83,,,,,,2315,127,186,457,316,346,,,,2620.0,7.0,0.0,2.0,0.0,42.0,333.0,1.0,206.0,,0.0
2025-09-09,2,NEHRU PARK,3156,39,,,,,,641,41,96,140,166,71,,,,1662.0,6.0,0.0,0.0,0.0,14.0,143.0,0.0,137.0,,0.0
2025-09-09,2,KILPAUK,2910,33,,,,,,610,32,50,180,86,92,,,,1578.0,8.0,0.0,0.0,0.0,11.0,125.0,0.0,105.0,,0.0
2025-09-09,2,PACHAIAPPA S COLLEGE,3307,37,,,,,,607,26,61,131,122,81,,,,1830.0,5.0,0.0,0.0,0.0,9.0,212.0,0.0,186.0,,0.0
2025-09-09,2,SHENOY NAGAR,3649,33,,,,,,600,33,97,144,109,87,,,,2206.0,7.0,0.0,0.0,0.0,13.0,172.0,0.0,148.0,,0.0
2025-09-09,2,ANNA NAGAR EAST,7168,77,,,,,,1089,80,161,399,260,167,,,,4224.0,14.0,0.0,0.0,0.0,31.0,385.0,0.0,281.0,,0.0
2025-09-09,2,ANNA NAGAR TOWER,6311,86,,,,,,944,69,117,290,204,143,,,,3810.0,12.0,0.0,0.0,0.0,24.0,313.0,2.0,297.0,,0.0
2025-09-09,2,THIRUMANGALAM,18040,292,,,,,,2681,234,428,1069,723,528,,,,10477.0,35.0,0.0,0.0,0.0,82.0,708.0,4.0,779.0,,0.0
2025-09-09,2,KOYAMBEDU,15046,143,,,,,,3931,192,466,782,715,626,,,,6548.0,7.0,0.0,1.0,0.0,112.0,949.0,1.0,573.0,,0.0
2025-09-09,2,CMBT,7857,76,,,,,,2614,99,165,394,291,244,,,,3333.0,9.0,0.0,1.0,0.0,36.0,351.0,0.0,244.0,,0.0
2025-09-09,2,ARUMBAKKAM,5635,42,,,,,,971,45,151,348,251,205,,,,2568.0,6.0,0.0,0.0,0.0,31.0,426.0,0.0,591.0,,0.0
2025-09-09,2,VADAPALANI,15038,194,,,,,,3029,213,502,970,722,489,,,,6855.0,23.0,0.0,1.0,0.0,85.0,1015.0,3.0,937.0,,0.0
2025-09-09,2,ASHOK NAGAR,9686,118,,,,,,1687,133,228,523,323,277,,,,5248.0,8.0,0.0,0.0,0.0,37.0,614.0,2.0,488.0,,0.0
2025-09-09,2,EKKATTUTHANGAL,9968,95,,,,,,923,123,281,572,443,305,,,,6225.0,25.0,0.0,1.0,0.0,63.0,405.0,3.0,503.0,,1.0
2025-09-09,2,ALANDUR,12387,184,,,,,,1651,176,390,641,446,309,,,,7525.0,28.0,0.0,1.0,0.0,60.0,539.0,2.0,435.0,,0.0
2025-09-09,2,St. THOMAS MOUNT,7478,124,,,,,,1195,125,219,468,365,248,,,,3935.0,16.0,0.0,2.0,0.0,39.0,396.0,0.0,346.0,,0.0
2025-09-10,2,CENTRAL  METRO,30077,384,,,,,,8259,481,1000,1826,1341,1274,,,,12929.0,60.0,0.0,2.0,0.0,133.0,1420.0,9.0,958.0,,1.0
2025-09-10,2,EGMORE,7367,90,,,,,,2625,136,202,367,327,332,,,,2730.0,4.0,0.0,0.0,0.0,55.0,337.0,4.0,158.0,,0.0
2025-09-10,2,NEHRU PARK,3227,42,,,,,,607,37,134,163,131,97,,,,1720.0,5.0,0.0,0.0,0.0,11.0,165.0,0.0,114.0,,1.0
2025-09-10,2,KILPAUK,3147,36,,,,,,736,38,70,185,105,106,,,,1617.0,5.0,0.0,1.0,0.0,10.0,146.0,0.0,92.0,,0.0
2025-09-10,2,PACHAIAPPA S COLLEGE,3283,34,,,,,,626,27,74,128,104,82,,,,1805.0,8.0,0.0,0.0,0.0,12.0,227.0,1.0,155.0,,0.0
2025-09-10,2,SHENOY NAGAR,3781,38,,,,,,700,41,88,173,117,90,,,,2197.0,11.0,0.0,0.0,0.0,20.0,178.0,0.0,128.0,,0.0
2025-09-10,2,ANNA NAGAR EAST,7488,89,,,,,,1207,105,213,457,279,195,,,,4222.0,14.0,0.0,0.0,0.0,27.0,439.0,1.0,239.0,,1.0
2025-09-10,2,ANNA NAGAR TOWER,6465,92,,,,,,970,65,130,332,187,165,,,,3908.0,10.0,0.0,0.0,0.0,23.0,322.0,2.0,259.0,,0.0
2025-09-10,2,THIRUMANGALAM,17841,296,,,,,,2904,259,436,1071,732,542,,,,10076.0,37.0,0.0,0.0,0.0,85.0,739.0,5.0,659.0,,0.0
2025-09-10,2,KOYAMBEDU,15202,179,,,,,,3956,148,476,829,585,613,,,,6917.0,7.0,0.0,1.0,0.0,102.0,935.0,1.0,453.0,,0.0
2025-09-10,2,CMBT,7702,100,,,,,,2441,85,172,399,289,221,,,,3393.0,10.0,0.0,2.0,0.0,42.0,362.0,0.0,186.0,,0.0
2025-09-10,2,ARUMBAKKAM,5758,60,,,,,,883,57,136,417,266,249,,,,2605.0,9.0,0.0,0.0,0.0,43.0,505.0,1.0,526.0,,1.0
2025-09-10,2,VADAPALANI,14129,172,,,,,,2813,164,399,965,642,451,,,,6580.0,15.0,0.0,0.0,0.0,103.0,1020.0,2.0,801.0,,2.0
2025-09-10,2,ASHOK NAGAR,9970,126,,,,,,1881,124,251,535,319,277,,,,5339.0,13.0,0.0,0.0,0.0,47.0,650.0,0.0,408.0,,0.0
2025-09-10,2,EKKATTUTHANGAL,9948,78,,,,,,955,129,279,620,488,330,,,,6074.0,15.0,0.0,0.0,0.0,69.0,461.0,2.0,448.0,,0.0
2025-09-10,2,ALANDUR,12723,195,,,,,,1825,178,393,797,481,336,,,,7544.0,27.0,0.0,1.0,0.0,79.0,533.0,1.0,333.0,,0.0
2025-09-10,2,St. THOMAS MOUNT,7465,111,,,,,,1194,127,221,522,359,214,,,,3976.0,20.0,0.0,0.0,0.0,41.0,395.0,1.0,284.0,,0.0
2025-09-11,2,CENTRAL  METRO,29631,414,,,,,,8401,417,890,1743,1389,1165,,,,12694.0,53.0,0.0,1.0,0.0,120.0,1369.0,18.0,957.0,,0.0
2025-09-11,2,EGMORE,6500,81,,,,,,2271,99,157,361,266,245,,,,2570.0,6.0,0.0,0.0,0.0,32.0,290.0,1.0,121.0,,0.0
2025-09-11,2,NEHRU PARK,3167,29,,,,,,638,27,106,185,132,104,,,,1696.0,2.0,0.0,0.0,0.0,10.0,137.0,0.0,101.0,,0.0
2025-09-11,2,KILPAUK,2992,28,,,,,,615,26,48,169,126,111,,,,1585.0,5.0,0.0,0.0,0.0,10.0,179.0,0.0,90.0,,0.0
2025-09-11,2,PACHAIAPPA S COLLEGE,3305,40,,,,,,650,38,52,123,135,69,,,,1807.0,6.0,0.0,0.0,0.0,15.0,218.0,0.0,152.0,,0.0
2025-09-11,2,SHENOY NAGAR,3701,42,,,,,,669,46,69,141,109,80,,,,2209.0,9.0,0.0,0.0,0.0,16.0,181.0,1.0,129.0,,0.0
2025-09-11,2,ANNA NAGAR EAST,7183,74,,,,,,1046,88,174,404,268,217,,,,4192.0,11.0,0.0,0.0,0.0,37.0,451.0,0.0,221.0,,0.0
2025-09-11,2,ANNA NAGAR TOWER,6038,105,,,,,,942,70,122,299,214,153,,,,3547.0,9.0,0.0,1.0,0.0,22.0,334.0,2.0,218.0,,0.0
2025-09-11,2,THIRUMANGALAM,17313,277,,,,,,2731,239,431,1049,756,515,,,,9780.0,26.0,0.0,1.0,0.0,101.0,787.0,3.0,616.0,,1.0
2025-09-11,2,KOYAMBEDU,14415,158,,,,,,3709,162,414,783,639,555,,,,6518.0,13.0,0.0,0.0,0.0,86.0,969.0,2.0,407.0,,0.0
2025-09-11,2,CMBT,7373,85,,,,,,2375,88,158,306,253,219,,,,3274.0,9.0,0.0,1.0,0.0,50.0,358.0,1.0,196.0,,0.0
2025-09-11,2,ARUMBAKKAM,5776,47,,,,,,1049,61,164,411,297,262,,,,2422.0,10.0,0.0,0.0,0.0,39.0,526.0,4.0,483.0,,1.0
2025-09-11,2,VADAPALANI,14045,167,,,,,,2879,165,396,924,650,469,,,,6483.0,17.0,0.0,0.0,0.0,97.0,1064.0,1.0,733.0,,0.0
2025-09-11,2,ASHOK NAGAR,9757,138,,,,,,1818,124,206,452,309,292,,,,5274.0,11.0,0.0,0.0,0.0,46.0,697.0,0.0,390.0,,0.0
2025-09-11,2,EKKATTUTHANGAL,9602,89,,,,,,893,117,263,592,473,322,,,,5928.0,20.0,0.0,0.0,0.0,58.0,467.0,0.0,380.0,,0.0
2025-09-11,2,ALANDUR,12220,201,,,,,,1827,199,411,802,451,298,,,,7046.0,27.0,0.0,0.0,0.0,71.0,540.0,5.0,341.0,,1.0
2025-09-11,2,St. THOMAS MOUNT,7747,102,,,,,,1284,144,206,489,356,228,,,,4187.0,17.0,0.0,0.0,0.0,33.0,448.0,0.0,252.0,,1.0
2025-09-12,2,CENTRAL  METRO,31443,477,,,,,,8785,565,1063,773,1465,1406,,,,14211.0,69.0,0.0,1.0,0.0,135.0,1549.0,11.0,933.0,,0.0
2025-09-12,2,EGMORE,6997,80,,,,,,2290,130,173,253,290,290,,,,2972.0,7.0,0.0,0.0,0.0,39.0,347.0,0.0,126.0,,0.0
2025-09-12,2,NEHRU PARK,3241,36,,,,,,714,40,147,74,145,99,,,,1670.0,5.0,0.0,0.0,0.0,12.0,180.0,2.0,117.0,,0.0
2025-09-12,2,KILPAUK,3161,29,,,,,,764,42,78,78,120,122,,,,1613.0,6.0,0.0,0.0,0.0,17.0,202.0,0.0,90.0,,0.0
2025-09-12,2,PACHAIAPPA S COLLEGE,3222,37,,,,,,689,36,77,42,123,107,,,,1755.0,4.0,0.0,0.0,0.0,12.0,219.0,0.0,121.0,,0.0
2025-09-12,2,SHENOY NAGAR,3637,39,,,,,,669,43,111,88,106,95,,,,2152.0,7.0,0.0,0.0,0.0,18.0,186.0,0.0,123.0,,0.0
2025-09-12,2,ANNA NAGAR EAST,7070,99,,,,,,1209,116,204,168,310,232,,,,3929.0,10.0,0.0,0.0,0.0,43.0,506.0,2.0,241.0,,1.0
2025-09-12,2,ANNA NAGAR TOWER,6560,83,,,,,,1106,79,194,148,267,193,,,,3751.0,11.0,0.0,0.0,0.0,31.0,436.0,5.0,256.0,,0.0
2025-09-12,2,THIRUMANGALAM,17370,276,,,,,,3205,285,567,538,881,689,,,,9198.0,34.0,0.0,1.0,0.0,116.0,942.0,4.0,634.0,,0.0
2025-09-12,2,KOYAMBEDU,15390,178,,,,,,4103,223,646,423,724,697,,,,6494.0,10.0,0.0,0.0,0.0,122.0,1285.0,8.0,477.0,,0.0
2025-09-12,2,CMBT,8162,123,,,,,,2435,78,178,196,336,298,,,,3829.0,16.0,0.0,0.0,0.0,54.0,414.0,1.0,204.0,,0.0
2025-09-12,2,ARUMBAKKAM,5761,40,,,,,,1117,59,174,153,328,270,,,,2494.0,4.0,0.0,0.0,0.0,56.0,584.0,0.0,482.0,,0.0
2025-09-12,2,VADAPALANI,15411,205,,,,,,3562,238,692,457,887,653,,,,6426.0,13.0,0.0,0.0,0.0,141.0,1403.0,3.0,731.0,,0.0
2025-09-12,2,ASHOK NAGAR,9744,128,,,,,,1964,154,288,240,364,319,,,,5099.0,12.0,0.0,0.0,0.0,42.0,718.0,1.0,415.0,,0.0
2025-09-12,2,EKKATTUTHANGAL,9696,93,,,,,,1206,172,384,402,574,410,,,,5453.0,18.0,0.0,0.0,0.0,105.0,481.0,6.0,391.0,,1.0
2025-09-12,2,ALANDUR,12608,182,,,,,,2249,230,545,471,553,397,,,,6969.0,26.0,0.0,1.0,0.0,76.0,586.0,0.0,322.0,,1.0
2025-09-12,2,St. THOMAS MOUNT,7621,113,,,,,,1395,185,291,219,411,289,,,,3913.0,14.0,0.0,1.0,0.0,57.0,508.0,2.0,223.0,,0.0
2025-09-13,2,CENTRAL  METRO,25916,405,,,,,,9496,576,1114,1771,1372,1216,,,,7748.0,22.0,0.0,1.0,0.0,160.0,1393.0,16.0,626.0,,0.0
2025-09-13,2,EGMORE,6144,101,,,,,,2469,127,205,445,357,247,,,,1712.0,8.0,0.0,0.0,0.0,36.0,326.0,2.0,109.0,,0.0
2025-09-13,2,NEHRU PARK,2949,42,,,,,,742,55,122,200,149,113,,,,1235.0,3.0,0.0,0.0,0.0,14.0,185.0,2.0,87.0,,0.0
2025-09-13,2,KILPAUK,2537,34,,,,,,644,37,78,186,84,107,,,,1104.0,2.0,0.0,0.0,0.0,14.0,189.0,0.0,58.0,,0.0
2025-09-13,2,PACHAIAPPA S COLLEGE,2479,40,,,,,,610,31,71,120,98,72,,,,1167.0,5.0,0.0,0.0,0.0,16.0,148.0,1.0,100.0,,0.0
2025-09-13,2,SHENOY NAGAR,2941,46,,,,,,788,31,82,183,100,89,,,,1329.0,4.0,0.0,0.0,0.0,15.0,173.0,3.0,98.0,,0.0
2025-09-13,2,ANNA NAGAR EAST,5932,95,,,,,,1305,96,191,535,294,221,,,,2587.0,8.0,0.0,0.0,0.0,38.0,388.0,1.0,172.0,,1.0
2025-09-13,2,ANNA NAGAR TOWER,5474,81,,,,,,1305,93,147,398,299,206,,,,2327.0,11.0,0.0,1.0,0.0,43.0,392.0,3.0,167.0,,1.0
2025-09-13,2,THIRUMANGALAM,13895,290,,,,,,3409,280,518,1203,913,598,,,,5136.0,17.0,0.0,0.0,0.0,94.0,1019.0,3.0,415.0,,0.0
2025-09-13,2,KOYAMBEDU,13275,171,,,,,,4370,226,563,1042,924,715,,,,3768.0,3.0,0.0,1.0,0.0,136.0,1068.0,6.0,282.0,,0.0
2025-09-13,2,CMBT,7033,106,,,,,,2644,132,205,402,319,262,,,,2436.0,5.0,0.0,0.0,0.0,34.0,377.0,3.0,108.0,,0.0
2025-09-13,2,ARUMBAKKAM,5340,47,,,,,,1253,82,189,431,303,324,,,,1605.0,6.0,0.0,0.0,0.0,39.0,690.0,3.0,368.0,,0.0
2025-09-13,2,VADAPALANI,15869,234,,,,,,3779,372,799,1617,1189,774,,,,4615.0,9.0,0.0,1.0,0.0,179.0,1649.0,6.0,646.0,,0.0
2025-09-13,2,ASHOK NAGAR,7676,115,,,,,,1921,129,232,624,349,306,,,,3072.0,10.0,0.0,1.0,0.0,44.0,629.0,0.0,244.0,,0.0
2025-09-13,2,EKKATTUTHANGAL,5362,43,,,,,,1068,84,260,449,445,290,,,,2074.0,2.0,0.0,0.0,0.0,60.0,410.0,1.0,176.0,,0.0
2025-09-13,2,ALANDUR,9771,220,,,,,,2557,259,556,891,506,403,,,,3477.0,17.0,0.0,1.0,0.0,88.0,580.0,5.0,211.0,,0.0
2025-09-13,2,St. THOMAS MOUNT,6913,127,,,,,,1614,212,316,666,524,358,,,,2289.0,6.0,0.0,0.0,0.0,79.0,552.0,1.0,169.0,,0.0
2025-09-14,2,CENTRAL  METRO,20547,280,,,,,,9069,492,1030,1680,1244,1229,,,,3682.0,14.0,0.0,1.0,0.0,191.0,1226.0,6.0,403.0,,0.0
2025-09-14,2,EGMORE,5504,61,,,,,,2684,117,166,450,304,295,,,,945.0,4.0,0.0,0.0,0.0,37.0,349.0,0.0,92.0,,0.0
2025-09-14,2,NEHRU PARK,1866,28,,,,,,618,27,66,191,119,97,,,,529.0,1.0,0.0,0.0,0.0,6.0,143.0,0.0,41.0,,0.0
2025-09-14,2,KILPAUK,1488,17,,,,,,539,24,53,102,78,73,,,,440.0,0.0,0.0,0.0,0.0,10.0,129.0,1.0,22.0,,0.0
2025-09-14,2,PACHAIAPPA S COLLEGE,1501,27,,,,,,510,24,37,103,74,42,,,,543.0,0.0,0.0,0.0,0.0,10.0,88.0,0.0,43.0,,0.0
2025-09-14,2,SHENOY NAGAR,1835,21,,,,,,604,29,67,116,79,94,,,,586.0,1.0,0.0,0.0,0.0,24.0,157.0,0.0,57.0,,0.0
2025-09-14,2,ANNA NAGAR EAST,4019,57,,,,,,1072,96,176,398,220,202,,,,1327.0,4.0,0.0,0.0,0.0,48.0,322.0,0.0,97.0,,0.0
2025-09-14,2,ANNA NAGAR TOWER,3721,52,,,,,,1053,65,141,358,271,188,,,,1126.0,4.0,0.0,0.0,0.0,39.0,314.0,0.0,110.0,,0.0
2025-09-14,2,THIRUMANGALAM,10084,195,,,,,,3107,234,405,1019,699,473,,,,2759.0,10.0,0.0,0.0,0.0,105.0,814.0,3.0,261.0,,0.0
2025-09-14,2,KOYAMBEDU,10154,116,,,,,,4043,218,471,916,786,606,,,,1721.0,5.0,0.0,0.0,0.0,155.0,931.0,5.0,181.0,,0.0
2025-09-14,2,CMBT,6010,75,,,,,,2801,146,201,448,335,270,,,,1261.0,2.0,0.0,0.0,0.0,53.0,309.0,0.0,109.0,,0.0
2025-09-14,2,ARUMBAKKAM,3999,35,,,,,,1219,56,140,407,330,280,,,,772.0,2.0,0.0,0.0,0.0,48.0,551.0,0.0,159.0,,0.0
2025-09-14,2,VADAPALANI,12986,184,,,,,,3899,262,782,1417,924,777,,,,2786.0,7.0,0.0,3.0,0.0,139.0,1350.0,9.0,447.0,,0.0
2025-09-14,2,ASHOK NAGAR,5003,94,,,,,,1626,108,214,457,245,246,,,,1418.0,5.0,0.0,0.0,0.0,32.0,423.0,2.0,133.0,,0.0
2025-09-14,2,EKKATTUTHANGAL,3180,31,,,,,,741,79,135,370,313,223,,,,810.0,2.0,0.0,2.0,0.0,56.0,296.0,2.0,120.0,,0.0
2025-09-14,2,ALANDUR,7062,139,,,,,,2316,212,430,718,400,293,,,,1742.0,4.0,0.0,3.0,0.0,92.0,575.0,0.0,138.0,,0.0
2025-09-14,2,St. THOMAS MOUNT,5216,80,,,,,,1568,175,261,630,422,297,,,,1122.0,7.0,0.0,0.0,0.0,44.0,476.0,14.0,120.0,,0.0
2025-09-15,2,CENTRAL  METRO,31374,331,,,,,,8776,558,1122,2229,1659,1501,,,,12533.0,55.0,0.0,3.0,0.0,188.0,1430.0,1.0,988.0,,0.0
2025-09-15,2,EGMORE,6690,63,,,,,,2346,129,176,459,332,287,,,,2384.0,8.0,0.0,0.0,0.0,39.0,321.0,2.0,144.0,,0.0
2025-09-15,2,NEHRU PARK,3192,47,,,,,,726,40,77,174,128,86,,,,1662.0,3.0,0.0,0.0,0.0,8.0,142.0,0.0,99.0,,0.0
2025-09-15,2,KILPAUK,2985,22,,,,,,640,34,54,159,95,119,,,,1616.0,5.0,0.0,0.0,0.0,15.0,145.0,0.0,81.0,,0.0
